sequence_id,"Hugenholtz prokMSA_id","Hugenholtz Simrank id","Hugenholtz DNAML id","Hugenholtz DNAML columns","Hugenholtz tax string"
Amb_16S_974,105216,82.02,0.963686,1194,"Hugenholtz:Bacteria; Actinobacteria; Rubrobacteridae; MC47; otu_371"
Amb_16S_975,154495,55.67,0.836715,1189,"Hugenholtz:Bacteria; Bacteroidetes; Saprospirales; Terrimonaceae; otu_747"
Amb_16S_976,61405,71.83,0.894081,1153,"Hugenholtz:Bacteria; Acidobacteria; Acidobacteriales; Acidobacteriaceae; Ellin323; Unclassified; otu_208"
Amb_16S_977,114068,47.25,0.858531,1189,"Hugenholtz:Bacteria; Chloroflexi; Anaerolineae; SOGA31; otu_860"
Amb_16S_978,175858,50.04,0.817268,1192,"Hugenholtz:Bacteria; Proteobacteria; AlphaBetaGammaproteobacteria; Alphaproteobacteria; Stappia; Unclassified; otu_2158"
Amb_16S_979,114102,87.95,0.98899,1190,"Hugenholtz:Bacteria; Proteobacteria; AlphaBetaGammaproteobacteria; Betaproteobacteria; Burkholderiales; Comamonadaceae; Unclassified; otu_2203"
Amb_16S_980,74896,84.51,0.972697,1122,"Hugenholtz:Bacteria; Acidobacteria; Acidobacteriales; Acidobacteriaceae; Ellin323; Unclassified; otu_208"
Amb_16S_981,76270,94.51,0.973715,1130,"Hugenholtz:Bacteria; Proteobacteria; AlphaBetaGammaproteobacteria; Alphaproteobacteria; Bradyrhizobiales; Rhodoplanaceae; Unclassified; otu_1966"
Amb_16S_982,148464,79.24,0.925461,1177,"Hugenholtz:Bacteria; Proteobacteria; AlphaBetaGammaproteobacteria; Alphaproteobacteria; Bradyrhizobiales; Unclassified; otu_1914"
Amb_16S_985,45287,82,0.948222,1152,"Hugenholtz:Bacteria; Proteobacteria; AlphaBetaGammaproteobacteria; Alphaproteobacteria; Bradyrhizobiales; Hyphomicrobiaceae2; Hyphomicrobium_denitrificans; otu_1955"
Amb_16S_986,105831,79.88,0.962044,1194,"Hugenholtz:Bacteria; Actinobacteria; Rubrobacteridae; MC47; otu_371"
Amb_16S_988,211563,75.7,0.953192,1192,"Hugenholtz:Bacteria; Acidobacteria; Acidobacteriales; Acidobacteriaceae; Ephadobacter; Unclassified; otu_211"
Amb_16S_989,106716,80.31,0.961084,1194,"Hugenholtz:Bacteria; Actinobacteria; Rubrobacteridae; MC47; otu_371"
Amb_16S_990,204443,82.23,0.965328,1194,"Hugenholtz:Bacteria; Acidobacteria; Solibacteres; Solibacterales; Unclassified; otu_228"
Amb_16S_991,101717,68.52,0.894081,1176,"Hugenholtz:Bacteria; Proteobacteria; AlphaBetaGammaproteobacteria; Alphaproteobacteria; Bradyrhizobiales; Rhodoplanaceae; Unclassified; otu_1966"
Amb_16S_993,105831,81.1,0.963817,1194,"Hugenholtz:Bacteria; Actinobacteria; Rubrobacteridae; MC47; otu_371"
Amb_16S_994,105831,80.32,0.962945,1194,"Hugenholtz:Bacteria; Actinobacteria; Rubrobacteridae; MC47; otu_371"
Amb_16S_996,212726,68.74,0.902947,1180,"Hugenholtz:Bacteria; Acidobacteria; Acidobacteria-6; RB40; otu_204"
Amb_16S_998,208718,90.71,0.986432,1194,"Hugenholtz:Bacteria; Acidobacteria; Solibacteres; Solibacterales; bacterium_Ellin6071; otu_230"
Amb_16S_999,180118,62.08,0.906232,1192,"Hugenholtz:Bacteria; Proteobacteria; Deltaproteobacteria; Myxococcales; Polyangiaceae; Unclassified; otu_2624"
Amb_16S_1000,144409,54.88,0.886262,1190,"Hugenholtz:Bacteria; Chloroflexi; TK17; S085; otu_902"
Amb_16S_1001,201320,42.34,0.818358,1100,"Hugenholtz:Bacteria; ZB2; ABY1; FW129; Unclassified; otu_2870"
Amb_16S_1002,156878,45.69,0.814637,1178,"Hugenholtz:Bacteria; Proteobacteria; Deltaproteobacteria; Unclassified; otu_2535"
Amb_16S_1003,149420,80.52,0.923935,1172,"Hugenholtz:Bacteria; Proteobacteria; AlphaBetaGammaproteobacteria; Alphaproteobacteria; Bradyrhizobiales; Unclassified; otu_1914"
Amb_16S_1005,85090,65.13,0.900273,1127,"Hugenholtz:Bacteria; Planctomycetes; Planctomycetacia; Pirellulales; A17; A25; otu_1824"
Amb_16S_1006,214497,70.95,0.940228,1144,"Hugenholtz:Bacteria; Planctomycetes; Planctomycetacia; Gemmatales; Unclassified; otu_1809"
Amb_16S_1007,139126,85.08,0.980967,1124,"Hugenholtz:Bacteria; Acidobacteria; Acidobacteria-6; iii1-15; Unclassified; otu_201"
Amb_16S_1008,213076,60.7,0.862673,1136,"Hugenholtz:Bacteria; Acidobacteria; Acidobacteria-6; Unclassified; otu_200"
Amb_16S_1009,213751,82.21,0.96809,1191,"Hugenholtz:Bacteria; Acidobacteria; Solibacteres; Unclassified; otu_227"
Amb_16S_1010,113107,86.33,0.973846,1135,"Hugenholtz:Bacteria; Proteobacteria; AlphaBetaGammaproteobacteria; Alphaproteobacteria; Bradyrhizobiales; Rhodoplanaceae; Unclassified; otu_1966"
Amb_16S_1011,178300,47.63,0.825669,1178,"Hugenholtz:Bacteria; Chloroflexi; Ktedobacteria; Ktedobacterales; Unclassified; otu_894"
Amb_16S_1012,205033,72.3,0.906988,1173,"Hugenholtz:Bacteria; Acidobacteria; Solibacteres; Unclassified; otu_227"
Amb_16S_1013,216626,73.32,0.936405,1193,"Hugenholtz:Bacteria; Proteobacteria; AlphaBetaGammaproteobacteria; Alphaproteobacteria; Ellin329; bacterium_Ellin332; otu_2013"
Amb_16S_1014,113939,80.53,0.966651,1192,"Hugenholtz:Bacteria; Bacteroidetes; Saprospirales; Terrimonaceae; otu_747"
Amb_16S_1015,208248,76.75,0.963686,1189,"Hugenholtz:Bacteria; Acidobacteria; Solibacteres; Unclassified; otu_227"
Amb_16S_1017,216690,79.19,0.951187,1174,"Hugenholtz:Bacteria; Acidobacteria; Acidobacteria-6; iii1-15; Unclassified; otu_201"
Amb_16S_1018,114389,85.4,0.974122,1194,"Hugenholtz:Bacteria; Gemmatimonadetes; Gemmatimonadetes; Gemmatimonadales; Ellin5301; otu_1661"
Amb_16S_1019,211775,71.52,0.919662,1192,"Hugenholtz:Bacteria; Acidobacteria; Acidobacteriales; Acidobacteriaceae; Ellin323; Unclassified; otu_208"
Amb_16S_1020,216904,86.25,0.97761,1190,"Hugenholtz:Bacteria; Chloroflexi; Bljii12; EB1097; B07_WMSP1; otu_868"
Amb_16S_1021,216024,68.89,0.893762,1193,"Hugenholtz:Bacteria; Acidobacteria; Acidobacteriales; Acidobacteriaceae; Ellin323; Unclassified; otu_208"
Amb_16S_1022,153809,82.99,0.981244,1191,"Hugenholtz:Bacteria; Verrucomicrobia; Spartobacteria; Unclassified; otu_2826"
Amb_16S_1023,212784,84.92,0.971927,1060,"Hugenholtz:Bacteria; Proteobacteria; AlphaBetaGammaproteobacteria; Betaproteobacteria; A21b; Unclassified; otu_2178"
Amb_16S_1026,208528,60.08,0.880971,1193,"Hugenholtz:Bacteria; Proteobacteria; AlphaBetaGammaproteobacteria; Alphaproteobacteria; Ellin314; bacterium_Ellin361; otu_2011"
Amb_16S_1027,24568,77.85,0.9453,1187,"Hugenholtz:Bacteria; Actinobacteria; Actinobacteridae; Kineosporiaceae; Unclassified; otu_313"
Amb_16S_1028,211380,81.82,0.978671,1190,"Hugenholtz:Bacteria; Verrucomicrobia; Spartobacteria; Unclassified; otu_2826"
Amb_16S_1029,161555,75.71,0.935635,1179,"Hugenholtz:Bacteria; Proteobacteria; AlphaBetaGammaproteobacteria; Alphaproteobacteria; Nordella; Unclassified; otu_2028"
Amb_16S_1030,153809,82.99,0.981244,1191,"Hugenholtz:Bacteria; Verrucomicrobia; Spartobacteria; Unclassified; otu_2826"
Amb_16S_1032,205220,80.46,0.974994,938,"Hugenholtz:Bacteria; Verrucomicrobia; Spartobacteria; Unclassified; otu_2826"
Amb_16S_1033,102413,89.23,0.972116,1176,"Hugenholtz:Bacteria; Proteobacteria; AlphaBetaGammaproteobacteria; Alphaproteobacteria; Bradyrhizobiales; Rhodoplanaceae; Unclassified; otu_1966"
Amb_16S_1034,137363,77.96,0.94828,1187,"Hugenholtz:Bacteria; Proteobacteria; Deltaproteobacteria; Myxococcales; Polyangiaceae; Polyangium; Unclassified; otu_2634"
Amb_16S_1035,113974,71.45,0.942597,1185,"Hugenholtz:Bacteria; Acidobacteria; Acidobacteria-6; RB40; otu_204"
Amb_16S_1036,213644,90.68,0.981258,1194,"Hugenholtz:Bacteria; Proteobacteria; AlphaBetaGammaproteobacteria; Alphaproteobacteria; Ellin314; bacterium_Ellin361; otu_2011"
Amb_16S_1039,165101,79.87,0.943135,1108,"Hugenholtz:Bacteria; Proteobacteria; AlphaBetaGammaproteobacteria; Betaproteobacteria; Burkholderiales; Comamonadaceae; Comamonas; Variovorax; Variovorax_sp_WFF52; Variovorax_paradoxus; Variovorax_sp_HAB-30; Variovorax_sp_Pal2; Variovorax_sp_3A_12; otu_2243"
Amb_16S_1040,207376,77.49,0.948541,1180,"Hugenholtz:Bacteria; Acidobacteria; Acidobacteria-6; iii1-15; Unclassified; otu_201"
Amb_16S_1041,102413,89.04,0.972087,1175,"Hugenholtz:Bacteria; Proteobacteria; AlphaBetaGammaproteobacteria; Alphaproteobacteria; Bradyrhizobiales; Rhodoplanaceae; Unclassified; otu_1966"
Amb_16S_1042,5359,82.8,0.945489,1192,"Hugenholtz:Bacteria; Proteobacteria; AlphaBetaGammaproteobacteria; Alphaproteobacteria; Rhizobiales; Rhizobiaceae; Unclassified; otu_2056"
Amb_16S_1043,151889,75.21,0.927103,1180,"Hugenholtz:Bacteria; Proteobacteria; AlphaBetaGammaproteobacteria; Betaproteobacteria; Burkholderiales; Burkholderiaceae; Burkholderia; Unclassified; otu_2195"
Amb_16S_1044,211729,55.73,0.850188,1182,"Hugenholtz:Bacteria; Gemmatimonadetes; Gemmatimonadetes; Gemm-1b; Unclassified; otu_1656"
Amb_16S_1045,208248,68.08,0.898776,1189,"Hugenholtz:Bacteria; Acidobacteria; Solibacteres; Unclassified; otu_227"
Amb_16S_1046,166326,64.5,0.906523,1170,"Hugenholtz:Bacteria; Proteobacteria; AlphaBetaGammaproteobacteria; Alphaproteobacteria; Rhodobacterales; SM1D08; S36; otu_2106"
Amb_16S_1047,94004,80.88,0.960212,1172,"Hugenholtz:Bacteria; Gemmatimonadetes; Gemmatimonadetes; Gemm-1b; C1711WL; otu_1657"
Amb_16S_1048,206207,82.34,0.969849,1192,"Hugenholtz:Bacteria; Acidobacteria; Solibacteres; Unclassified; otu_227"
Amb_16S_1049,200831,52.18,0.845726,1170,"Hugenholtz:Bacteria; Acidobacteria; Acidobacteria-4; UA12; Elev_16S_623; otu_197"
Amb_16S_1050,94004,65,0.913499,1172,"Hugenholtz:Bacteria; Gemmatimonadetes; Gemmatimonadetes; Gemm-1b; C1711WL; otu_1657"
Amb_16S_1051,148464,70.39,0.906566,1176,"Hugenholtz:Bacteria; Proteobacteria; AlphaBetaGammaproteobacteria; Alphaproteobacteria; Bradyrhizobiales; Unclassified; otu_1914"
Amb_16S_1053,215609,85.1,0.977552,1183,"Hugenholtz:Bacteria; Acidobacteria; Acidobacteria-6; iii1-15; Unclassified; otu_201"
Amb_16S_1054,160422,48.93,0.798184,1182,"Hugenholtz:Bacteria; Bacteroidetes; Saprospirales; TSL-25; otu_748"
Amb_16S_1055,208519,71.58,0.923252,1187,"Hugenholtz:Bacteria; Acidobacteria; Acidobacteriales; Acidobacteriaceae; Ellin323; Unclassified; otu_208"
Amb_16S_1056,71936,94.6,0.98011,1179,"Hugenholtz:Bacteria; Proteobacteria; AlphaBetaGammaproteobacteria; Betaproteobacteria; Burkholderiales; Burkholderiaceae; Burkholderia; Burkholderia_phymatum; otu_2198"
Amb_16S_1057,210914,76.18,0.947466,1190,"Hugenholtz:Bacteria; Proteobacteria; AlphaBetaGammaproteobacteria; Alphaproteobacteria; Bradyrhizobiales; Rhodoplanaceae; Unclassified; otu_1966"
Amb_16S_1058,100271,59.13,0.885855,1181,"Hugenholtz:Bacteria; Chloroflexi; Ktedobacteria; Ktedobacterales; Unclassified; otu_894"
Amb_16S_1060,86653,72.3,0.929676,1174,"Hugenholtz:Bacteria; Acidobacteria; Acidobacteria-6; iii1-15; Unclassified; otu_201"
Amb_16S_1061,216644,59.5,0.859664,1173,"Hugenholtz:Bacteria; AD3; ABS-6; otu_379"
Amb_16S_1062,209881,62.95,0.870856,1187,"Hugenholtz:Bacteria; Acidobacteria; Solibacteres; Unclassified; otu_227"
Amb_16S_1066,102760,84.33,0.970648,1187,"Hugenholtz:Bacteria; Chloroflexi; Anaerolineae; SOGA31; otu_860"
Amb_16S_1067,113261,66.49,0.915403,1191,"Hugenholtz:Bacteria; Proteobacteria; Deltaproteobacteria; Myxococcales; Polyangiaceae; Unclassified; otu_2624"
Amb_16S_1068,203786,70.49,0.928644,1148,"Hugenholtz:Bacteria; Bacteroidetes; Saprospirales; Unclassified; otu_726"
Amb_16S_1069,144818,83.52,0.970881,1190,"Hugenholtz:Bacteria; Bacteroidetes; Flavobacteriales; Sporocytophaga; Unclassified; otu_674"
Amb_16S_1070,146305,72.06,0.925999,1184,"Hugenholtz:Bacteria; Gemmatimonadetes; Gemmatimonadetes; Gemmatimonadales; N1423WL; otu_1664"
Amb_16S_1072,142823,92.74,0.982697,1115,"Hugenholtz:Bacteria; Proteobacteria; AlphaBetaGammaproteobacteria; Betaproteobacteria; Burkholderiales; Oxalobacteraceae; Unclassified; otu_2252"
Amb_16S_1073,141962,72.05,0.933905,1186,"Hugenholtz:Bacteria; Proteobacteria; Deltaproteobacteria; EB1021; JG37-AG-2; JG37-AG-55; otu_2613"
Amb_16S_1074,175383,78.21,0.94171,1183,"Hugenholtz:Bacteria; Proteobacteria; AlphaBetaGammaproteobacteria; Alphaproteobacteria; Devosia; otu_2008"
Amb_16S_1075,210266,64.02,0.907467,1190,"Hugenholtz:Bacteria; Actinobacteria; Acidimicrobidae; EB1017_group; FAC31; otu_251"
Amb_16S_1076,205928,81.47,0.973468,1192,"Hugenholtz:Bacteria; Verrucomicrobia; Opitutae; Opitutaceae; otu_2823"
Amb_16S_1077,151247,55.32,0.877672,1188,"Hugenholtz:Bacteria; SBR1093; VHS-B5-50; otu_2696"
Amb_16S_1078,212943,63.43,0.885899,1185,"Hugenholtz:Bacteria; Proteobacteria; AlphaBetaGammaproteobacteria; Alphaproteobacteria; Rhizobiales; Rhizobiaceae; Unclassified; otu_2056"
Amb_16S_1079,113261,67.44,0.916769,1195,"Hugenholtz:Bacteria; Proteobacteria; Deltaproteobacteria; Myxococcales; Polyangiaceae; Unclassified; otu_2624"
Amb_16S_1080,162063,92.92,0.982421,1098,"Hugenholtz:Bacteria; Proteobacteria; AlphaBetaGammaproteobacteria; Betaproteobacteria; Burkholderiales; Oxalobacteraceae; Janthinobacterium; Unclassified; otu_2256"
Amb_16S_1081,213177,87.19,0.977712,1186,"Hugenholtz:Bacteria; Proteobacteria; AlphaBetaGammaproteobacteria; Alphaproteobacteria; Bradyrhizobiales; Rhodoplanaceae; Unclassified; otu_1966"
Amb_16S_1082,215044,70.44,0.901494,1179,"Hugenholtz:Bacteria; Proteobacteria; AlphaBetaGammaproteobacteria; Betaproteobacteria; A21b; EB1018; otu_2179"
Amb_16S_1084,112843,72.05,0.930955,1139,"Hugenholtz:Bacteria; Acidobacteria; TM1; otu_233"
Amb_16S_1085,113345,75.16,0.941885,1190,"Hugenholtz:Bacteria; Proteobacteria; AlphaBetaGammaproteobacteria; Alphaproteobacteria; A20; otu_1890"
Amb_16S_1086,210387,75.85,0.932655,1187,"Hugenholtz:Bacteria; Proteobacteria; AlphaBetaGammaproteobacteria; Alphaproteobacteria; Unclassified; otu_1889"
Amb_16S_1087,26459,69.1,0.925752,1194,"Hugenholtz:Bacteria; Bacteroidetes; Saprospirales; FukuS23; otu_737"
Amb_16S_1088,114260,78.47,0.943861,1182,"Hugenholtz:Bacteria; Acidobacteria; Acidobacteria-6; iii1-15; Unclassified; otu_201"
Amb_16S_1089,95660,76.79,0.951971,1186,"Hugenholtz:Bacteria; Proteobacteria; AlphaBetaGammaproteobacteria; Alphaproteobacteria; Bradyrhizobiales; Bradyrhizobium; Unclassified; otu_1919"
Amb_16S_1090,83654,77.58,0.943861,1135,"Hugenholtz:Bacteria; Planctomycetes; Planctomycetacia; Plactomycetales; Unclassified; otu_1849"
Amb_16S_1091,31570,80.62,0.964616,1190,"Hugenholtz:Bacteria; Acidobacteria; Solibacteres; Unclassified; otu_227"
Amb_16S_1092,209188,100,0.999993,1194,"Hugenholtz:Bacteria; Actinobacteria; Actinobacteridae; Micrococcaceae; AKAU3652; otu_325"
Amb_16S_1093,212017,85.8,0.985517,1189,"Hugenholtz:Bacteria; Verrucomicrobia; Spartobacteria; Unclassified; otu_2826"
Amb_16S_1094,114068,45.6,0.836773,1185,"Hugenholtz:Bacteria; Chloroflexi; Anaerolineae; SOGA31; otu_860"
Amb_16S_1095,94004,81.25,0.960212,1172,"Hugenholtz:Bacteria; Gemmatimonadetes; Gemmatimonadetes; Gemm-1b; C1711WL; otu_1657"
Amb_16S_1096,162063,92.02,0.981462,1097,"Hugenholtz:Bacteria; Proteobacteria; AlphaBetaGammaproteobacteria; Betaproteobacteria; Burkholderiales; Oxalobacteraceae; Janthinobacterium; Unclassified; otu_2256"
Amb_16S_1097,213060,63.5,0.915578,1191,"Hugenholtz:Bacteria; Acidobacteria; ABS-327; EB1093; otu_184"
Amb_16S_1098,115122,68.38,0.937728,1166,"Hugenholtz:Bacteria; Verrucomicrobia; Spartobacteria; Unclassified; otu_2826"
Amb_16S_1099,150739,89.7,0.988961,1189,"Hugenholtz:Bacteria; Proteobacteria; AlphaBetaGammaproteobacteria; Betaproteobacteria; Burkholderiales; bacterium_Ellin6067; AKYH1344; otu_2193"
Amb_16S_1100,102198,55.15,0.869577,1190,"Hugenholtz:Bacteria; Chlorobi; BSV19; BSV26; otu_787"
Amb_16S_1102,212660,95.45,0.991476,1186,"Hugenholtz:Bacteria; Proteobacteria; AlphaBetaGammaproteobacteria; Alphaproteobacteria; Bradyrhizobiales; Gitt-KF-194; Amb_16S_1821; otu_1952"
Amb_16S_1104,103491,76.37,0.89927,1174,"Hugenholtz:Bacteria; Proteobacteria; AlphaBetaGammaproteobacteria; Betaproteobacteria; Burkholderiales; Comamonadaceae; Comamonas; Rhodoferax; Unclassified; otu_2232"
Amb_16S_1105,205058,63.52,0.87821,1180,"Hugenholtz:Bacteria; Proteobacteria; AlphaBetaGammaproteobacteria; Betaproteobacteria; A21b; Unclassified; otu_2178"
Amb_16S_1106,75186,71.67,0.944094,1144,"Hugenholtz:Bacteria; Proteobacteria; AlphaBetaGammaproteobacteria; Alphaproteobacteria; Ellin314; Unclassified; otu_2009"
Amb_16S_1107,1797,78.78,0.960794,1188,"Hugenholtz:Bacteria; Acidobacteria; Acidobacteria-4; A08_WMSP1; otu_191"
Amb_16S_1108,204059,89.64,0.968613,1184,"Hugenholtz:Bacteria; AD3; ABS-6; otu_379"
Amb_16S_1109,216196,59.12,0.883951,1192,"Hugenholtz:Bacteria; Acidobacteria; Unclassified; otu_182"
Amb_16S_1110,156414,73.74,0.948818,1186,"Hugenholtz:Bacteria; Verrucomicrobia; Spartobacteria; Unclassified; otu_2826"
Amb_16S_1111,205456,60.69,0.870507,1187,"Hugenholtz:Bacteria; Verrucomicrobia; Spartobacteria; Unclassified; otu_2826"
Amb_16S_1112,1633,86.29,0.97995,1167,"Hugenholtz:Bacteria; Verrucomicrobia; Spartobacteria; Unclassified; otu_2826"
Amb_16S_1113,204402,74.89,0.942742,1191,"Hugenholtz:Bacteria; Acidobacteria; ABS-327; EB1093; otu_184"
Amb_16S_1114,157364,65.76,0.902817,1184,"Hugenholtz:Bacteria; Proteobacteria; AlphaBetaGammaproteobacteria; Betaproteobacteria; Burkholderiales; Burkholderiaceae; Burkholderia; Unclassified; otu_2195"
Amb_16S_1115,82231,67.1,0.921842,1187,"Hugenholtz:Bacteria; Bacteroidetes; Saprospirales; TSL-25; otu_748"
Amb_16S_1116,143253,60.88,0.896073,1189,"Hugenholtz:Bacteria; Proteobacteria; AlphaBetaGammaproteobacteria; Betaproteobacteria; MND1; LO131; otu_2279"
Amb_16S_1117,211777,61.15,0.873196,1187,"Hugenholtz:Bacteria; Proteobacteria; AlphaBetaGammaproteobacteria; Alphaproteobacteria; H4; H29; otu_2016"
Amb_16S_1122,113107,86.08,0.973816,1134,"Hugenholtz:Bacteria; Proteobacteria; AlphaBetaGammaproteobacteria; Alphaproteobacteria; Bradyrhizobiales; Rhodoplanaceae; Unclassified; otu_1966"
Amb_16S_1123,88186,64.34,0.883094,1108,"Hugenholtz:Bacteria; Acidobacteria; ABS-327; EB1093; otu_184"
Amb_16S_1124,105568,71.36,0.942074,1195,"Hugenholtz:Bacteria; Actinobacteria; Actinobacteridae; Streptosporangineae; Unclassified; otu_346"
Amb_16S_1125,204875,70.68,0.920534,1189,"Hugenholtz:Bacteria; Acidobacteria; Solibacteres; Solibacterales; Unclassified; otu_228"
Amb_16S_1126,207115,67.06,0.893369,1187,"Hugenholtz:Bacteria; Acidobacteria; Acidobacteriales; Acidobacteriaceae; Ellin323; Unclassified; otu_208"
Amb_16S_1127,180118,62.49,0.906334,1193,"Hugenholtz:Bacteria; Proteobacteria; Deltaproteobacteria; Myxococcales; Polyangiaceae; Unclassified; otu_2624"
Amb_16S_1129,161555,75.71,0.935635,1179,"Hugenholtz:Bacteria; Proteobacteria; AlphaBetaGammaproteobacteria; Alphaproteobacteria; Nordella; Unclassified; otu_2028"
Amb_16S_1130,210710,90.16,0.986345,1191,"Hugenholtz:Bacteria; AD3; ABS-6; otu_379"
Amb_16S_1132,214343,58.11,0.867484,1185,"Hugenholtz:Bacteria; AD3; ABS-6; otu_379"
Amb_16S_1134,91151,38.94,0.798199,1187,"Hugenholtz:Bacteria; Verrucomicrobia; Unclassified; otu_2819"
Amb_16S_1135,211113,57.78,0.892018,1194,"Hugenholtz:Bacteria; Proteobacteria; AlphaBetaGammaproteobacteria; Alphaproteobacteria; Ellin329; Unclassified; otu_2012"
Amb_16S_1137,211863,73.18,0.912453,1189,"Hugenholtz:Bacteria; AD3; ABS-6; otu_379"
Amb_16S_1138,209920,82.01,0.974151,1188,"Hugenholtz:Bacteria; Proteobacteria; AlphaBetaGammaproteobacteria; Betaproteobacteria; MND1; Unclassified; otu_2278"
Amb_16S_1139,75299,81.46,0.967785,1116,"Hugenholtz:Bacteria; Acidobacteria; Acidobacteriales; Acidobacteriaceae; Ellin323; Unclassified; otu_208"
Amb_16S_1140,204059,68.59,0.915214,1186,"Hugenholtz:Bacteria; AD3; ABS-6; otu_379"
Amb_16S_1141,212596,70.56,0.907133,1182,"Hugenholtz:Bacteria; Acidobacteria; Acidobacteria-2; CLi114; JG36-TzT-77; otu_187"
Amb_16S_1142,113931,62.95,0.89616,1175,"Hugenholtz:Bacteria; Acidobacteria; Acidobacteria-6; iii1-15; Unclassified; otu_201"
Amb_16S_1143,211329,78.72,0.965387,1191,"Hugenholtz:Bacteria; Acidobacteria; Acidobacteria-2; CLi114; JG36-TzT-77; otu_187"
Amb_16S_1146,38053,63.14,0.895041,1190,"Hugenholtz:Bacteria; Actinobacteria; Actinobacteridae; Micromonosporaceae; Unclassified; otu_333"
Amb_16S_1147,88963,69.97,0.912932,1146,"Hugenholtz:Bacteria; Acidobacteria; Acidobacteria-4; Unclassified; otu_190"
Amb_16S_1148,115088,75.37,0.960648,1177,"Hugenholtz:Bacteria; Verrucomicrobia; Spartobacteria; Unclassified; otu_2826"
Amb_16S_1149,209670,75.17,0.940591,1182,"Hugenholtz:Bacteria; Proteobacteria; AlphaBetaGammaproteobacteria; Xanthomonadales; KD8-72; otu_2520"
Amb_16S_1150,150925,83.22,0.978685,1191,"Hugenholtz:Bacteria; Verrucomicrobia; Spartobacteria; Unclassified; otu_2826"
Amb_16S_1154,114296,91.01,0.989833,1191,"Hugenholtz:Bacteria; Proteobacteria; AlphaBetaGammaproteobacteria; Betaproteobacteria; Burkholderiales; bacterium_Ellin6067; AKYH1344; otu_2193"
Amb_16S_1155,158179,50.77,0.785176,1165,"Hugenholtz:Bacteria; Proteobacteria; AlphaBetaGammaproteobacteria; Alphaproteobacteria; Bradyrhizobiales; Bradyrhizobium; Rhodopseudomonas; Bradyrhizobiaceae; Bradyrhizobium_sp_Tv2a-2; otu_1949"
Amb_16S_1156,160366,82.7,0.974718,1175,"Hugenholtz:Bacteria; Proteobacteria; AlphaBetaGammaproteobacteria; Xanthomonadales; KD8-72; otu_2520"
Amb_16S_1157,153308,80.69,0.959515,1179,"Hugenholtz:Bacteria; Acidobacteria; Acidobacteria-6; Unclassified; otu_200"
Amb_16S_1158,137002,66.48,0.926769,1187,"Hugenholtz:Bacteria; Actinobacteria; Actinobacteridae; Intrasporangiaceae; Intrasporangiaceae; Unclassified; otu_311"
Amb_16S_1159,138346,80.13,0.962756,1192,"Hugenholtz:Bacteria; Acidobacteria; Solibacteres; Unclassified; otu_227"
Amb_16S_1160,159666,92.6,0.988903,1183,"Hugenholtz:Bacteria; AD3; JG37-AG-4; JG30-KF-C12; JG30-KF-A11; otu_382"
Amb_16S_1161,38660,67.08,0.924342,1130,"Hugenholtz:Bacteria; Proteobacteria; AlphaBetaGammaproteobacteria; Betaproteobacteria; Burkholderiales; Burkholderiaceae; Burkholderia; Unclassified; otu_2195"
Amb_16S_1162,207034,87.68,0.983845,1195,"Hugenholtz:Bacteria; Acidobacteria; Solibacteres; Solibacterales; Unclassified; otu_228"
Amb_16S_1163,81666,83.64,0.977552,1186,"Hugenholtz:Bacteria; Gemmatimonadetes; Gemmatimonadetes; Gemmatimonadales; N1423WL; otu_1664"
Amb_16S_1164,113261,71.83,0.939298,1193,"Hugenholtz:Bacteria; Proteobacteria; Deltaproteobacteria; Myxococcales; Polyangiaceae; Unclassified; otu_2624"
Amb_16S_1165,151955,82.31,0.968875,1189,"Hugenholtz:Bacteria; Acidobacteria; Acidobacteria-2; WD2123; otu_189"
Amb_16S_1166,137002,67.63,0.927801,1188,"Hugenholtz:Bacteria; Actinobacteria; Actinobacteridae; Intrasporangiaceae; Intrasporangiaceae; Unclassified; otu_311"
Amb_16S_1167,126344,50.62,0.856132,1183,"Hugenholtz:Bacteria; Actinobacteria; Rubrobacteridae; MC47; otu_371"
Amb_16S_1168,159666,92.6,0.988903,1183,"Hugenholtz:Bacteria; AD3; JG37-AG-4; JG30-KF-C12; JG30-KF-A11; otu_382"
Amb_16S_1169,212069,67.88,0.912598,1184,"Hugenholtz:Bacteria; Acidobacteria; Solibacteres; Unclassified; otu_227"
Amb_16S_1170,204875,75.36,0.942844,1193,"Hugenholtz:Bacteria; Acidobacteria; Solibacteres; Solibacterales; Unclassified; otu_228"
Amb_16S_1171,102097,80.56,0.949733,1187,"Hugenholtz:Bacteria; Firmicutes; Bacilli; Unclassified; otu_1040"
Amb_16S_1176,153842,75.76,0.922292,1184,"Hugenholtz:Bacteria; Actinobacteria; Actinobacteridae; Corynebacterineae; Mycobacteriaceae; Unclassified; otu_294"
Amb_16S_1177,109907,65.1,0.873007,1153,"Hugenholtz:Bacteria; Bacteroidetes; Saprospirales; Terrimonaceae; otu_747"
Amb_16S_1178,187097,87.03,0.977784,1195,"Hugenholtz:Bacteria; Acidobacteria; Solibacteres; Solibacterales; Unclassified; otu_228"
Amb_16S_1179,210152,64.38,0.909023,1192,"Hugenholtz:Bacteria; Acidobacteria; Solibacteres; Unclassified; otu_227"
Amb_16S_1180,144796,52.45,0.862934,1189,"Hugenholtz:Bacteria; Verrucomicrobia; Verruco-3; Unclassified; otu_2829"
