sequence_id	Hugenholtz prokMSA_id	Hugenholtz Simrank id	Hugenholtz DNAML id	Hugenholtz DNAML columns	Hugenholtz tax string
Elev_16S_1689a	32035	94.15	0.979935	762	Hugenholtz:Archaea; Cenarchaea_Cren; Unclassified; otu_14
Elev_16S_1690a	32035	95.45	0.982639	762	Hugenholtz:Archaea; Cenarchaea_Cren; Unclassified; otu_14
Elev_16S_1691a	100780	82.68	0.951187	749	Hugenholtz:Archaea; Cenarchaea_Cren; Unclassified; otu_14
Elev_16S_1692a	74966	93.85	0.982711	766	Hugenholtz:Archaea; Cenarchaea_Cren; SCA1170; Unclassified; otu_29
Elev_16S_1693a	54107	64.55	0.904953	761	Hugenholtz:Archaea; Cenarchaea_Cren; Unclassified; otu_14
Elev_16S_1694a	101071	91.34	0.952916	753	Hugenholtz:Archaea; Cenarchaea_Cren; SCA1170; SCA1154; otu_30
Elev_16S_1695a	32035	89.74	0.978569	762	Hugenholtz:Archaea; Cenarchaea_Cren; Unclassified; otu_14
Elev_16S_1696a	101071	90.79	0.982828	768	Hugenholtz:Archaea; Cenarchaea_Cren; SCA1170; SCA1154; otu_30
Elev_16S_1697a	100780	78.35	0.936202	749	Hugenholtz:Archaea; Cenarchaea_Cren; Unclassified; otu_14
Elev_16S_1698a	24479	77.16	0.944588	754	Hugenholtz:Archaea; Cenarchaea_Cren; Unclassified; otu_14
Elev_16S_1699a	32035	95.57	0.982639	762	Hugenholtz:Archaea; Cenarchaea_Cren; Unclassified; otu_14
Elev_16S_1700a	190020	79.47	0.967945	768	Hugenholtz:Archaea; Cenarchaea_Cren; Cenarchaeales; SAGMA-X; SAGMA-D; Unclassified; otu_22
Elev_16S_1702a	32035	90.11	0.977174	762	Hugenholtz:Archaea; Cenarchaea_Cren; Unclassified; otu_14
Elev_16S_1704a	143651	64.36	0.928455	697	Hugenholtz:Archaea; Cenarchaea_Cren; Unclassified; otu_14
Elev_16S_1705a	71074	78.03	0.948818	753	Hugenholtz:Archaea; Cenarchaea_Cren; Unclassified; otu_14
Elev_16S_1706a	32035	88.92	0.977218	762	Hugenholtz:Archaea; Cenarchaea_Cren; Unclassified; otu_14
Elev_16S_1707a	74966	94.67	0.985386	766	Hugenholtz:Archaea; Cenarchaea_Cren; SCA1170; Unclassified; otu_29
Elev_16S_1708a	185612	66.91	0.899561	759	Hugenholtz:Archaea; Cenarchaea_Cren; Cenarchaeales; Cenarchaeum; Unclassified; otu_15
Elev_16S_1709a	74966	94.19	0.985371	765	Hugenholtz:Archaea; Cenarchaea_Cren; SCA1170; Unclassified; otu_29
Elev_16S_1710a	32035	88.58	0.965837	753	Hugenholtz:Archaea; Cenarchaea_Cren; Unclassified; otu_14
Elev_16S_1711a	32035	95.33	0.982639	762	Hugenholtz:Archaea; Cenarchaea_Cren; Unclassified; otu_14
Elev_16S_1712a	54107	80.02	0.954995	764	Hugenholtz:Archaea; Cenarchaea_Cren; Unclassified; otu_14
Elev_16S_1713a	100780	79.47	0.934705	748	Hugenholtz:Archaea; Cenarchaea_Cren; Unclassified; otu_14
Elev_16S_1714a	1143	80.57	0.976171	770	Hugenholtz:Archaea; Cenarchaea_Cren; SCA1170; Unclassified; otu_29
Elev_16S_1715a	100780	85.15	0.948062	748	Hugenholtz:Archaea; Cenarchaea_Cren; Unclassified; otu_14
Elev_16S_1716a	32035	90.81	0.97277		752	Hugenholtz:Archaea; Cenarchaea_Cren; Unclassified; otu_14
Elev_16S_1717a	32035	95.2	0.972814	753	Hugenholtz:Archaea; Cenarchaea_Cren; Unclassified; otu_14
Elev_16S_1718a	32035	93.31	0.981273	762	Hugenholtz:Archaea; Cenarchaea_Cren; Unclassified; otu_14
Elev_16S_1719a	32035	88.31	0.977058	757	Hugenholtz:Archaea; Cenarchaea_Cren; Unclassified; otu_14
Elev_16S_1720a	74966	94.2	0.985386	766	Hugenholtz:Archaea; Cenarchaea_Cren; SCA1170; Unclassified; otu_29
Elev_16S_1721a	74966	93.97	0.984049	766	Hugenholtz:Archaea; Cenarchaea_Cren; SCA1170; Unclassified; otu_29
Elev_16S_1722a	141495	61	0.934719	697	Hugenholtz:Archaea; Cenarchaea_Cren; Unclassified; otu_14
Elev_16S_1723a	190020	77.25	0.959457	764	Hugenholtz:Archaea; Cenarchaea_Cren; Cenarchaeales; SAGMA-X; SAGMA-D; Unclassified; otu_22
Elev_16S_1724a	43271	84.57	0.974616	769	Hugenholtz:Archaea; Cenarchaea_Cren; Unclassified; otu_14
Elev_16S_1725a	32035	94.5	0.979877	761	Hugenholtz:Archaea; Cenarchaea_Cren; Unclassified; otu_14
Elev_16S_1726a	75314	80.17	0.947597	754	Hugenholtz:Archaea; Cenarchaea_Cren; SCA1170; SCA1154; otu_30
Elev_16S_1728a	74966	94.67	0.985386	766	Hugenholtz:Archaea; Cenarchaea_Cren; SCA1170; Unclassified; otu_29
Elev_16S_1729a	32035	89.68	0.960009	751	Hugenholtz:Archaea; Cenarchaea_Cren; Unclassified; otu_14
Elev_16S_1730a	74966	93.85	0.982697	766	Hugenholtz:Archaea; Cenarchaea_Cren; SCA1170; Unclassified; otu_29
Elev_16S_1731a	74966	94.56	0.985386	766	Hugenholtz:Archaea; Cenarchaea_Cren; SCA1170; Unclassified; otu_29
Elev_16S_1732a	101071	90.07	0.981505	768	Hugenholtz:Archaea; Cenarchaea_Cren; SCA1170; SCA1154; otu_30
Elev_16S_1733a	143651	64.8	0.938164	699	Hugenholtz:Archaea; Cenarchaea_Cren; Unclassified; otu_14
Elev_16S_1734a	32035	89.26	0.979877	761	Hugenholtz:Archaea; Cenarchaea_Cren; Unclassified; otu_14
Elev_16S_1735a	32035	95.19	0.974165	752	Hugenholtz:Archaea; Cenarchaea_Cren; Unclassified; otu_14
Elev_16S_1736a	54107	79.61	0.955184	763	Hugenholtz:Archaea; Cenarchaea_Cren; Unclassified; otu_14
Elev_16S_1737a	74966	91.27	0.96014		754	Hugenholtz:Archaea; Cenarchaea_Cren; SCA1170; Unclassified; otu_29
Elev_16S_1738a	32035	94.85	0.981273	762	Hugenholtz:Archaea; Cenarchaea_Cren; Unclassified; otu_14
Elev_16S_1739a	1143	81.47	0.970503	765	Hugenholtz:Archaea; Cenarchaea_Cren; SCA1170; Unclassified; otu_29
Elev_16S_1740a	74966	94.91	0.985386	766	Hugenholtz:Archaea; Cenarchaea_Cren; SCA1170; Unclassified; otu_29
Elev_16S_1741a	141804	57.39	0.939094	640	Hugenholtz:Archaea; Cenarchaea_Cren; NRP-J; otu_25
Elev_16S_1742a	32035	89.99	0.979935	762	Hugenholtz:Archaea; Cenarchaea_Cren; Unclassified; otu_14
Elev_16S_1743a	100780	82.98	0.951027	745	Hugenholtz:Archaea; Cenarchaea_Cren; Unclassified; otu_14
Elev_16S_1744a	74966	92.57	0.977247	766	Hugenholtz:Archaea; Cenarchaea_Cren; SCA1170; Unclassified; otu_29
Elev_16S_1745a	190020	80.5	0.963686	764	Hugenholtz:Archaea; Cenarchaea_Cren; Cenarchaeales; SAGMA-X; SAGMA-D; Unclassified; otu_22
Elev_16S_1746a	32035	95.08	0.98261		761	Hugenholtz:Archaea; Cenarchaea_Cren; Unclassified; otu_14
Elev_16S_1748a	100780	83.55	0.943731	748	Hugenholtz:Archaea; Cenarchaea_Cren; Unclassified; otu_14
Elev_16S_1749a	32035	93.42	0.981287	762	Hugenholtz:Archaea; Cenarchaea_Cren; Unclassified; otu_14
Elev_16S_1750a	100780	81.57	0.942335	749	Hugenholtz:Archaea; Cenarchaea_Cren; Unclassified; otu_14
Elev_16S_1751a	1146	78.41	0.957989	766	Hugenholtz:Archaea; Cenarchaea_Cren; Unclassified; otu_14
Elev_16S_1752a	32035	95.45	0.974194	753	Hugenholtz:Archaea; Cenarchaea_Cren; Unclassified; otu_14
Elev_16S_1753a	101071	91.57	0.954311	752	Hugenholtz:Archaea; Cenarchaea_Cren; SCA1170; SCA1154; otu_30
Elev_16S_1754a	74966	93.85	0.985386	766	Hugenholtz:Archaea; Cenarchaea_Cren; SCA1170; Unclassified; otu_29
Elev_16S_1755a	32035	89.63	0.979935	762	Hugenholtz:Archaea; Cenarchaea_Cren; Unclassified; otu_14
Elev_16S_1756a	100780	78.23	0.936274	749	Hugenholtz:Archaea; Cenarchaea_Cren; Unclassified; otu_14
Elev_16S_1757a	143651	65.31	0.939734	699	Hugenholtz:Archaea; Cenarchaea_Cren; Unclassified; otu_14
Elev_16S_1759a	54107	78.31	0.94514		764	Hugenholtz:Archaea; Cenarchaea_Cren; Unclassified; otu_14
Elev_16S_1760a	74966	94.67	0.985386	766	Hugenholtz:Archaea; Cenarchaea_Cren; SCA1170; Unclassified; otu_29
Elev_16S_1761a	1146	79.45	0.945983	755	Hugenholtz:Archaea; Cenarchaea_Cren; Unclassified; otu_14
Elev_16S_1762a	32035	87.13	0.977377	766	Hugenholtz:Archaea; Cenarchaea_Cren; Unclassified; otu_14
Elev_16S_1763a	1143	81.38	0.970546	766	Hugenholtz:Archaea; Cenarchaea_Cren; SCA1170; Unclassified; otu_29
Elev_16S_1764a	1143	76.28	0.95918		760	Hugenholtz:Archaea; Cenarchaea_Cren; SCA1170; Unclassified; otu_29
Elev_16S_1765a	141804	57.86	0.948425	648	Hugenholtz:Archaea; Cenarchaea_Cren; NRP-J; otu_25
Elev_16S_1766a	32035	90.67	0.981156	757	Hugenholtz:Archaea; Cenarchaea_Cren; Unclassified; otu_14
Elev_16S_1767a	141804	57.59	0.939094	640	Hugenholtz:Archaea; Cenarchaea_Cren; NRP-J; otu_25
Elev_16S_1768a	100780	86.04	0.946696	749	Hugenholtz:Archaea; Cenarchaea_Cren; Unclassified; otu_14
Elev_16S_1769a	24479	92.56	0.961884	764	Hugenholtz:Archaea; Cenarchaea_Cren; Unclassified; otu_14
Elev_16S_1770a	54107	80.82	0.941172	752	Hugenholtz:Archaea; Cenarchaea_Cren; Unclassified; otu_14
Elev_16S_1771a	141804	57.42	0.938687	636	Hugenholtz:Archaea; Cenarchaea_Cren; NRP-J; otu_25
Elev_16S_1772a	32035	94.27	0.981258	761	Hugenholtz:Archaea; Cenarchaea_Cren; Unclassified; otu_14
Elev_16S_1773a	100780	89.74	0.954108	750	Hugenholtz:Archaea; Cenarchaea_Cren; Unclassified; otu_14
Elev_16S_1774a	32035	95.33	0.981287	762	Hugenholtz:Archaea; Cenarchaea_Cren; Unclassified; otu_14
Elev_16S_1775a	32035	95.45	0.982639	762	Hugenholtz:Archaea; Cenarchaea_Cren; Unclassified; otu_14
Elev_16S_1776a	143651	64.58	0.936551	699	Hugenholtz:Archaea; Cenarchaea_Cren; Unclassified; otu_14
Elev_16S_1777a	74966	92.85	0.961666	755	Hugenholtz:Archaea; Cenarchaea_Cren; SCA1170; Unclassified; otu_29
Elev_16S_1778a	32035	90.81	0.986796	766	Hugenholtz:Archaea; Cenarchaea_Cren; Unclassified; otu_14
Elev_16S_1779a	32035	94.62	0.986796	766	Hugenholtz:Archaea; Cenarchaea_Cren; Unclassified; otu_14
Elev_16S_1780a	32035	95.54	0.974165	752	Hugenholtz:Archaea; Cenarchaea_Cren; Unclassified; otu_14
Elev_16S_1781a	32035	95.56	0.974165	752	Hugenholtz:Archaea; Cenarchaea_Cren; Unclassified; otu_14
Elev_16S_1783a	143651	61.63	0.929807	693	Hugenholtz:Archaea; Cenarchaea_Cren; Unclassified; otu_14
Elev_16S_1784a	32035	94.73	0.981287	762	Hugenholtz:Archaea; Cenarchaea_Cren; Unclassified; otu_14
Elev_16S_1785a	30678	71.48	0.936899	767	Hugenholtz:Archaea; Cenarchaea_Cren; Cenarchaeales; SAGMA-X; SAGMA-D; NRP-P; otu_23
Elev_16S_1786a	74966	94.67	0.985386	766	Hugenholtz:Archaea; Cenarchaea_Cren; SCA1170; Unclassified; otu_29
Elev_16S_1787a	32035	84.4	0.971782	764	Hugenholtz:Archaea; Cenarchaea_Cren; Unclassified; otu_14
Elev_16S_1788a	1143	83.89	0.969078	764	Hugenholtz:Archaea; Cenarchaea_Cren; SCA1170; Unclassified; otu_29
Elev_16S_1790a	100780	78.63	0.935911	746	Hugenholtz:Archaea; Cenarchaea_Cren; Unclassified; otu_14
Elev_16S_1791a	74966	94.19	0.985371	765	Hugenholtz:Archaea; Cenarchaea_Cren; SCA1170; Unclassified; otu_29
Elev_16S_1792a	74966	94.79	0.985299	762	Hugenholtz:Archaea; Cenarchaea_Cren; SCA1170; Unclassified; otu_29
Elev_16S_1793a	143651	64.18	0.936478	699	Hugenholtz:Archaea; Cenarchaea_Cren; Unclassified; otu_14
Elev_16S_1794a	190020	78.33	0.965227	768	Hugenholtz:Archaea; Cenarchaea_Cren; Cenarchaeales; SAGMA-X; SAGMA-D; Unclassified; otu_22
Elev_16S_1795a	74966	94.67	0.982711	766	Hugenholtz:Archaea; Cenarchaea_Cren; SCA1170; Unclassified; otu_29
Elev_16S_1796a	32035	90.81	0.981287	762	Hugenholtz:Archaea; Cenarchaea_Cren; Unclassified; otu_14
Elev_16S_1797a	74966	88.02	0.971811	766	Hugenholtz:Archaea; Cenarchaea_Cren; SCA1170; Unclassified; otu_29
Elev_16S_1798a	32035	94.15	0.97854		762	Hugenholtz:Archaea; Cenarchaea_Cren; Unclassified; otu_14
Elev_16S_1799a	74966	92.68	0.975909	766	Hugenholtz:Archaea; Cenarchaea_Cren; SCA1170; Unclassified; otu_29
Elev_16S_1800a	30678	82.32	0.936085	760	Hugenholtz:Archaea; Cenarchaea_Cren; Cenarchaeales; SAGMA-X; SAGMA-D; NRP-P; otu_23
Elev_16S_1801a	74966	92.42	0.978671	766	Hugenholtz:Archaea; Cenarchaea_Cren; SCA1170; Unclassified; otu_29
Elev_16S_1802a	1143	83.15	0.967698	764	Hugenholtz:Archaea; Cenarchaea_Cren; SCA1170; Unclassified; otu_29
Elev_16S_1803a	185612	65.74	0.894866	759	Hugenholtz:Archaea; Cenarchaea_Cren; Cenarchaeales; Cenarchaeum; Unclassified; otu_15
Elev_16S_1804a	74966	94.19	0.985371	765	Hugenholtz:Archaea; Cenarchaea_Cren; SCA1170; Unclassified; otu_29
Elev_16S_1805a	32035	87.57	0.977188	762	Hugenholtz:Archaea; Cenarchaea_Cren; Unclassified; otu_14
Elev_16S_1806a	141804	55.17	0.912336	639	Hugenholtz:Archaea; Cenarchaea_Cren; NRP-J; otu_25
Elev_16S_1807a	74966	94.67	0.985386	766	Hugenholtz:Archaea; Cenarchaea_Cren; SCA1170; Unclassified; otu_29
Elev_16S_1808a	104825	87.53	0.971229	679	Hugenholtz:Archaea; Cenarchaea_Cren; SCA1170; Unclassified; otu_29
Elev_16S_1809a	32035	95.45	0.988133	766	Hugenholtz:Archaea; Cenarchaea_Cren; Unclassified; otu_14
Elev_16S_1810a	74966	95.38	0.986737	766	Hugenholtz:Archaea; Cenarchaea_Cren; SCA1170; Unclassified; otu_29
Elev_16S_1811a	74966	94.91	0.9854		766	Hugenholtz:Archaea; Cenarchaea_Cren; SCA1170; Unclassified; otu_29
Elev_16S_1812a	71074	76.6	0.946129	759	Hugenholtz:Archaea; Cenarchaea_Cren; Unclassified; otu_14
Elev_16S_1814a	32035	94.85	0.981273	762	Hugenholtz:Archaea; Cenarchaea_Cren; Unclassified; otu_14
Elev_16S_1815a	1143	82.96	0.967698	764	Hugenholtz:Archaea; Cenarchaea_Cren; SCA1170; Unclassified; otu_29
Elev_16S_1816a	32035	89.98	0.979935	762	Hugenholtz:Archaea; Cenarchaea_Cren; Unclassified; otu_14
Elev_16S_1818a	74966	93.73	0.982711	766	Hugenholtz:Archaea; Cenarchaea_Cren; SCA1170; Unclassified; otu_29
Elev_16S_1819a	74966	93.88	0.984049	766	Hugenholtz:Archaea; Cenarchaea_Cren; SCA1170; Unclassified; otu_29
Elev_16S_1820a	32035	94.73	0.981287	762	Hugenholtz:Archaea; Cenarchaea_Cren; Unclassified; otu_14
Elev_16S_1821a	32035	92.13	0.981287	762	Hugenholtz:Archaea; Cenarchaea_Cren; Unclassified; otu_14
Elev_16S_1822a	54107	74.25	0.93328		764	Hugenholtz:Archaea; Cenarchaea_Cren; Unclassified; otu_14
Elev_16S_1823a	32035	89.86	0.979935	762	Hugenholtz:Archaea; Cenarchaea_Cren; Unclassified; otu_14
Elev_16S_1824a	100780	78.87	0.934719	749	Hugenholtz:Archaea; Cenarchaea_Cren; Unclassified; otu_14
Elev_16S_1825a	74966	94.06	0.981258	762	Hugenholtz:Archaea; Cenarchaea_Cren; SCA1170; Unclassified; otu_29
Elev_16S_1826a	100780	79.88	0.939239	749	Hugenholtz:Archaea; Cenarchaea_Cren; Unclassified; otu_14
Elev_16S_1827a	74966	95.12	0.994775	770	Hugenholtz:Archaea; Cenarchaea_Cren; SCA1170; Unclassified; otu_29
Elev_16S_1828a	32035	94.12	0.981258	761	Hugenholtz:Archaea; Cenarchaea_Cren; Unclassified; otu_14
Elev_16S_1829a	32035	94.62	0.981273	762	Hugenholtz:Archaea; Cenarchaea_Cren; Unclassified; otu_14
Elev_16S_1830a	54107	74.79	0.929313	753	Hugenholtz:Archaea; Cenarchaea_Cren; Unclassified; otu_14
Elev_16S_1831a	32035	95.57	0.982639	762	Hugenholtz:Archaea; Cenarchaea_Cren; Unclassified; otu_14
Elev_16S_1832a	32035	95.45	0.982639	762	Hugenholtz:Archaea; Cenarchaea_Cren; Unclassified; otu_14
Elev_16S_1833a	74966	94.67	0.985386	766	Hugenholtz:Archaea; Cenarchaea_Cren; SCA1170; Unclassified; otu_29
Elev_16S_1834a	100780	79.14	0.937771	749	Hugenholtz:Archaea; Cenarchaea_Cren; Unclassified; otu_14
Elev_16S_1835a	100780	82.78	0.949588	747	Hugenholtz:Archaea; Cenarchaea_Cren; Unclassified; otu_14
Elev_16S_1836a	32035	70.73	0.909895	762	Hugenholtz:Archaea; Cenarchaea_Cren; Unclassified; otu_14
Elev_16S_1837a	32035	91.28	0.979906	761	Hugenholtz:Archaea; Cenarchaea_Cren; Unclassified; otu_14
Elev_16S_1838a	74966	90.48	0.960169	755	Hugenholtz:Archaea; Cenarchaea_Cren; SCA1170; Unclassified; otu_29
Elev_16S_1839a	32035	95.57	0.982639	762	Hugenholtz:Archaea; Cenarchaea_Cren; Unclassified; otu_14
Elev_16S_1840a	32035	95.45	0.982537	758	Hugenholtz:Archaea; Cenarchaea_Cren; Unclassified; otu_14
Elev_16S_1841a	54107	78.56	0.943585	763	Hugenholtz:Archaea; Cenarchaea_Cren; Unclassified; otu_14
Elev_16S_1842a	74966	89.66	0.97575		759	Hugenholtz:Archaea; Cenarchaea_Cren; SCA1170; Unclassified; otu_29
Elev_16S_1843a	32035	95.46	0.982639	762	Hugenholtz:Archaea; Cenarchaea_Cren; Unclassified; otu_14
Elev_16S_1844a	1143	82.54	0.966302	764	Hugenholtz:Archaea; Cenarchaea_Cren; SCA1170; Unclassified; otu_29
Elev_16S_1845a	100780	90.1	0.954064	750	Hugenholtz:Archaea; Cenarchaea_Cren; Unclassified; otu_14
Elev_16S_1846a	74966	93.74	0.981374	766	Hugenholtz:Archaea; Cenarchaea_Cren; SCA1170; Unclassified; otu_29
Elev_16S_1847a	100780	77.46	0.932917	746	Hugenholtz:Archaea; Cenarchaea_Cren; Unclassified; otu_14
Elev_16S_1848a	156771	43.94	0.793897	767	Hugenholtz:Archaea; Thermoplasmata_Eury; E2; aquatic_group_III; pMC2A33; pMC2A203; Unclassified; otu_119
Elev_16S_1849a	74966	94.19	0.985371	765	Hugenholtz:Archaea; Cenarchaea_Cren; SCA1170; Unclassified; otu_29
Elev_16S_1850a	54107	71.75	0.911595	764	Hugenholtz:Archaea; Cenarchaea_Cren; Unclassified; otu_14
Elev_16S_1851a	190020	78.08	0.956681	764	Hugenholtz:Archaea; Cenarchaea_Cren; Cenarchaeales; SAGMA-X; SAGMA-D; Unclassified; otu_22
Elev_16S_1852a	32035	88.72	0.977218	762	Hugenholtz:Archaea; Cenarchaea_Cren; Unclassified; otu_14
Elev_16S_1853a	185612	65.67	0.896509	759	Hugenholtz:Archaea; Cenarchaea_Cren; Cenarchaeales; Cenarchaeum; Unclassified; otu_15
Elev_16S_1854a	1143	86.98	0.977348	766	Hugenholtz:Archaea; Cenarchaea_Cren; SCA1170; Unclassified; otu_29
Elev_16S_1855a	143651	64.08	0.93437		692	Hugenholtz:Archaea; Cenarchaea_Cren; Unclassified; otu_14
Elev_16S_1856a	185612	65.71	0.898398	760	Hugenholtz:Archaea; Cenarchaea_Cren; Cenarchaeales; Cenarchaeum; Unclassified; otu_15
Elev_16S_1857a	32035	95.79	0.993452	768	Hugenholtz:Archaea; Cenarchaea_Cren; Unclassified; otu_14
Elev_16S_1858a	74966	94.67	0.985386	766	Hugenholtz:Archaea; Cenarchaea_Cren; SCA1170; Unclassified; otu_29
Elev_16S_1859a	104825	87.23	0.971229	679	Hugenholtz:Archaea; Cenarchaea_Cren; SCA1170; Unclassified; otu_29
Elev_16S_1860a	100780	77.84	0.936304	749	Hugenholtz:Archaea; Cenarchaea_Cren; Unclassified; otu_14
Elev_16S_1862a	32035	84.7	0.951724	753	Hugenholtz:Archaea; Cenarchaea_Cren; Unclassified; otu_14
Elev_16S_1863a	143651	63.86	0.929981	696	Hugenholtz:Archaea; Cenarchaea_Cren; Unclassified; otu_14
Elev_16S_1864a	141804	57.52	0.939094	640	Hugenholtz:Archaea; Cenarchaea_Cren; NRP-J; otu_25
Elev_16S_1865a	190020	78.41	0.958105	764	Hugenholtz:Archaea; Cenarchaea_Cren; Cenarchaeales; SAGMA-X; SAGMA-D; Unclassified; otu_22
Elev_16S_1866a	32035	94.74	0.982639	762	Hugenholtz:Archaea; Cenarchaea_Cren; Unclassified; otu_14
Elev_16S_1867a	32035	83.59	0.968977	761	Hugenholtz:Archaea; Cenarchaea_Cren; Unclassified; otu_14
Elev_16S_1868a	32035	89.9	0.971389	752	Hugenholtz:Archaea; Cenarchaea_Cren; Unclassified; otu_14
Elev_16S_1869a	32035	94.21	0.97838		757	Hugenholtz:Archaea; Cenarchaea_Cren; Unclassified; otu_14
Elev_16S_1870a	141804	56.83	0.937394	640	Hugenholtz:Archaea; Cenarchaea_Cren; NRP-J; otu_25
Elev_16S_1871a	76092	84.2	0.958832	755	Hugenholtz:Archaea; Cenarchaea_Cren; Unclassified; otu_14
Elev_16S_1872a	185612	65.79	0.897904	758	Hugenholtz:Archaea; Cenarchaea_Cren; Cenarchaeales; Cenarchaeum; Unclassified; otu_15
Elev_16S_1873a	24479	77.22	0.943193	755	Hugenholtz:Archaea; Cenarchaea_Cren; Unclassified; otu_14
Elev_16S_1874a	76092	84.71	0.969035	765	Hugenholtz:Archaea; Cenarchaea_Cren; Unclassified; otu_14
Elev_16S_1875a	185612	66.47	0.899561	759	Hugenholtz:Archaea; Cenarchaea_Cren; Cenarchaeales; Cenarchaeum; Unclassified; otu_15
Elev_16S_1876a	32035	88.69	0.968599	752	Hugenholtz:Archaea; Cenarchaea_Cren; Unclassified; otu_14
Elev_16S_1878a	74966	94.08	0.981374	766	Hugenholtz:Archaea; Cenarchaea_Cren; SCA1170; Unclassified; otu_29
Elev_16S_1879a	104825	87.02	0.969689	679	Hugenholtz:Archaea; Cenarchaea_Cren; SCA1170; Unclassified; otu_29
Elev_16S_1880a	54107	80.92	0.935228	753	Hugenholtz:Archaea; Cenarchaea_Cren; Unclassified; otu_14
Elev_16S_1881a	141804	56.76	0.937379	640	Hugenholtz:Archaea; Cenarchaea_Cren; NRP-J; otu_25
Elev_16S_1883a	54107	79.69	0.944312	753	Hugenholtz:Archaea; Cenarchaea_Cren; Unclassified; otu_14
Elev_16S_1884a	100780	77.37	0.936304	749	Hugenholtz:Archaea; Cenarchaea_Cren; Unclassified; otu_14
Elev_16S_1885a	32035	89.26	0.979935	762	Hugenholtz:Archaea; Cenarchaea_Cren; Unclassified; otu_14
Elev_16S_1886a	74966	87.62	0.947204	755	Hugenholtz:Archaea; Cenarchaea_Cren; SCA1170; Unclassified; otu_29
Elev_16S_1887a	141804	58.33	0.944326	640	Hugenholtz:Archaea; Cenarchaea_Cren; NRP-J; otu_25
Elev_16S_1888a	141804	56.7	0.933963	640	Hugenholtz:Archaea; Cenarchaea_Cren; NRP-J; otu_25
Elev_16S_1889a	32035	94.25	0.982639	762	Hugenholtz:Archaea; Cenarchaea_Cren; Unclassified; otu_14
Elev_16S_1890a	100780	83.53	0.952669	749	Hugenholtz:Archaea; Cenarchaea_Cren; Unclassified; otu_14
Elev_16S_1891a	32035	94.01	0.979935	762	Hugenholtz:Archaea; Cenarchaea_Cren; Unclassified; otu_14
Elev_16S_1892a	100780	83.16	0.952669	749	Hugenholtz:Archaea; Cenarchaea_Cren; Unclassified; otu_14
Elev_16S_1893a	76611	80.19	0.963221	758	Hugenholtz:Archaea; Cenarchaea_Cren; Unclassified; otu_14
Elev_16S_1895a	143651	64.36	0.928513	697	Hugenholtz:Archaea; Cenarchaea_Cren; Unclassified; otu_14
Elev_16S_1896a	185612	65.55	0.897817	758	Hugenholtz:Archaea; Cenarchaea_Cren; Cenarchaeales; Cenarchaeum; Unclassified; otu_15
Elev_16S_1897a	32035	94.48	0.974194	753	Hugenholtz:Archaea; Cenarchaea_Cren; Unclassified; otu_14
Elev_16S_1898a	32035	95.45	0.982639	762	Hugenholtz:Archaea; Cenarchaea_Cren; Unclassified; otu_14
Elev_16S_1899a	100780	82.22	0.944893	743	Hugenholtz:Archaea; Cenarchaea_Cren; Unclassified; otu_14
Elev_16S_1900a	32035	81.69	0.949835	748	Hugenholtz:Archaea; Cenarchaea_Cren; Unclassified; otu_14
Elev_16S_1902a	32035	94.85	0.98261		761	Hugenholtz:Archaea; Cenarchaea_Cren; Unclassified; otu_14
Elev_16S_1903a	185612	65.79	0.898064	759	Hugenholtz:Archaea; Cenarchaea_Cren; Cenarchaeales; Cenarchaeum; Unclassified; otu_15
Elev_16S_1904a	100780	89.74	0.94671		750	Hugenholtz:Archaea; Cenarchaea_Cren; Unclassified; otu_14
Elev_16S_1905a	100780	82.86	0.952451	745	Hugenholtz:Archaea; Cenarchaea_Cren; Unclassified; otu_14
Elev_16S_1906a	100780	77.88	0.936216	748	Hugenholtz:Archaea; Cenarchaea_Cren; Unclassified; otu_14
Elev_16S_1907a	104384	82.18	0.962102	763	Hugenholtz:Archaea; Cenarchaea_Cren; Unclassified; otu_14
Elev_16S_1908a	32035	81.99	0.962087	764	Hugenholtz:Archaea; Cenarchaea_Cren; Unclassified; otu_14
Elev_16S_1909a	30678	75.63	0.93719		769	Hugenholtz:Archaea; Cenarchaea_Cren; Cenarchaeales; SAGMA-X; SAGMA-D; NRP-P; otu_23
Elev_16S_1910a	54107	79.09	0.94655		764	Hugenholtz:Archaea; Cenarchaea_Cren; Unclassified; otu_14
Elev_16S_1911a	1143	86.27	0.977348	766	Hugenholtz:Archaea; Cenarchaea_Cren; SCA1170; Unclassified; otu_29
Elev_16S_1912a	100780	91.3	0.955532	750	Hugenholtz:Archaea; Cenarchaea_Cren; Unclassified; otu_14
Elev_16S_1913a	1143	78.73	0.959413	766	Hugenholtz:Archaea; Cenarchaea_Cren; SCA1170; Unclassified; otu_29
Elev_16S_1914a	100780	83.69	0.949762	749	Hugenholtz:Archaea; Cenarchaea_Cren; Unclassified; otu_14
Elev_16S_1915a	32035	82.87	0.960605	762	Hugenholtz:Archaea; Cenarchaea_Cren; Unclassified; otu_14
Elev_16S_1917a	54107	81.29	0.951579	753	Hugenholtz:Archaea; Cenarchaea_Cren; Unclassified; otu_14
Elev_16S_1920a	32035	94.62	0.981287	762	Hugenholtz:Archaea; Cenarchaea_Cren; Unclassified; otu_14
Elev_16S_386a	74966	93.85	0.982711	766	Hugenholtz:Archaea; Cenarchaea_Cren; SCA1170; Unclassified; otu_29
