sequence_id	Hugenholtz prokMSA_id	Hugenholtz Simrank id	Hugenholtz DNAML id	Hugenholtz DNAML columns	Hugenholtz tax string
Amb_16S_556a	143651	63.86	0.928513	697	Hugenholtz:Archaea; Cenarchaea_Cren; Unclassified; otu_14
Amb_16S_557a	143651	62.51	0.927074	697	Hugenholtz:Archaea; Cenarchaea_Cren; Unclassified; otu_14
Amb_16S_558a	115209	52.72	0.847761	760	Hugenholtz:Archaea; Cenarchaea_Cren; Unclassified; otu_14
Amb_16S_559a	140032	42.21	0.812995	767	Hugenholtz:Archaea; Thermoplasmata_Eury; E2; terrestrial_group; Unclassified; otu_122
Amb_16S_560a	54107	77.67	0.941434	752	Hugenholtz:Archaea; Cenarchaea_Cren; Unclassified; otu_14
Amb_16S_561a	100780	78.32	0.937771	749	Hugenholtz:Archaea; Cenarchaea_Cren; Unclassified; otu_14
Amb_16S_562a	141495	61.94	0.937888	696	Hugenholtz:Archaea; Cenarchaea_Cren; Unclassified; otu_14
Amb_16S_563a	141804	58.08	0.940954	640	Hugenholtz:Archaea; Cenarchaea_Cren; NRP-J; otu_25
Amb_16S_564a	144887	64.81	0.941187	697	Hugenholtz:Archaea; Cenarchaea_Cren; NRP-J; otu_25
Amb_16S_566a	141804	58.22	0.940954	640	Hugenholtz:Archaea; Cenarchaea_Cren; NRP-J; otu_25
Amb_16S_567a	142340	60.56	0.927205	697	Hugenholtz:Archaea; Cenarchaea_Cren; Unclassified; otu_14
Amb_16S_568a	190020	82.42	0.966477	764	Hugenholtz:Archaea; Cenarchaea_Cren; Cenarchaeales; SAGMA-X; SAGMA-D; Unclassified; otu_22
Amb_16S_569a	190020	81.85	0.965125	764	Hugenholtz:Archaea; Cenarchaea_Cren; Cenarchaeales; SAGMA-X; SAGMA-D; Unclassified; otu_22
Amb_16S_570a	190020	83.23	0.972116	768	Hugenholtz:Archaea; Cenarchaea_Cren; Cenarchaeales; SAGMA-X; SAGMA-D; Unclassified; otu_22
Amb_16S_571a	140032	41.76	0.810204	763	Hugenholtz:Archaea; Thermoplasmata_Eury; E2; terrestrial_group; Unclassified; otu_122
Amb_16S_572a	185612	66.87	0.903427	763	Hugenholtz:Archaea; Cenarchaea_Cren; Cenarchaeales; Cenarchaeum; Unclassified; otu_15
Amb_16S_573a	54107	78.56	0.945111	763	Hugenholtz:Archaea; Cenarchaea_Cren; Unclassified; otu_14
Amb_16S_574a	54107	78.28	0.943789	764	Hugenholtz:Archaea; Cenarchaea_Cren; Unclassified; otu_14
Amb_16S_575a	190020	79.9	0.970706	768	Hugenholtz:Archaea; Cenarchaea_Cren; Cenarchaeales; SAGMA-X; SAGMA-D; Unclassified; otu_22
Amb_16S_576a	100780	79.86	0.945402	749	Hugenholtz:Archaea; Cenarchaea_Cren; Unclassified; otu_14
Amb_16S_577a	143651	61.96	0.933411	697	Hugenholtz:Archaea; Cenarchaea_Cren; Unclassified; otu_14
Amb_16S_579a	54107	74.19	0.93126		753	Hugenholtz:Archaea; Cenarchaea_Cren; Unclassified; otu_14
Amb_16S_580a	115168	52.05	0.85138		744	Hugenholtz:Archaea; Cenarchaea_Cren; Unclassified; otu_14
Amb_16S_583a	76092	70.97	0.920287	768	Hugenholtz:Archaea; Cenarchaea_Cren; Unclassified; otu_14
Amb_16S_584a	185612	64.08	0.891596	759	Hugenholtz:Archaea; Cenarchaea_Cren; Cenarchaeales; Cenarchaeum; Unclassified; otu_15
Amb_16S_585a	158484	41.8	0.801469	760	Hugenholtz:Archaea; Thermoplasmata_Eury; E2; aquatic_group_III; pMC2A33; pMC2A203; HR-MM-003; otu_121
Amb_16S_586a	185612	66.71	0.898224	759	Hugenholtz:Archaea; Cenarchaea_Cren; Cenarchaeales; Cenarchaeum; Unclassified; otu_15
Amb_16S_587a	30678	72.93	0.933455	763	Hugenholtz:Archaea; Cenarchaea_Cren; Cenarchaeales; SAGMA-X; SAGMA-D; NRP-P; otu_23
Amb_16S_588a	140032	42.09	0.809724	767	Hugenholtz:Archaea; Thermoplasmata_Eury; E2; terrestrial_group; Unclassified; otu_122
Amb_16S_589a	115168	53.24	0.85856		763	Hugenholtz:Archaea; Cenarchaea_Cren; Unclassified; otu_14
Amb_16S_590a	142340	64.28	0.945853	697	Hugenholtz:Archaea; Cenarchaea_Cren; Unclassified; otu_14
Amb_16S_591a	141804	57.04	0.946855	649	Hugenholtz:Archaea; Cenarchaea_Cren; NRP-J; otu_25
Amb_16S_592a	141403	55.7	0.945082	648	Hugenholtz:Archaea; Cenarchaea_Cren; NRP-J; otu_25
Amb_16S_593a	104689	65.91	0.905331	762	Hugenholtz:Archaea; Cenarchaea_Cren; Unclassified; otu_14
Amb_16S_594a	185612	66.91	0.899561	759	Hugenholtz:Archaea; Cenarchaea_Cren; Cenarchaeales; Cenarchaeum; Unclassified; otu_15
Amb_16S_595a	30678	81.63	0.957931	765	Hugenholtz:Archaea; Cenarchaea_Cren; Cenarchaeales; SAGMA-X; SAGMA-D; NRP-P; otu_23
Amb_16S_596a	30678	71.62	0.933353	762	Hugenholtz:Archaea; Cenarchaea_Cren; Cenarchaeales; SAGMA-X; SAGMA-D; NRP-P; otu_23
Amb_16S_597a	190020	80.38	0.963686	764	Hugenholtz:Archaea; Cenarchaea_Cren; Cenarchaeales; SAGMA-X; SAGMA-D; Unclassified; otu_22
Amb_16S_598a	142340	63.43	0.942553	696	Hugenholtz:Archaea; Cenarchaea_Cren; Unclassified; otu_14
Amb_16S_599a	141804	57.44	0.935359	637	Hugenholtz:Archaea; Cenarchaea_Cren; NRP-J; otu_25
Amb_16S_600a	148506	51.86	0.882003	700	Hugenholtz:Archaea; Cenarchaea_Cren; Unclassified; otu_14
Amb_16S_601a	104689	66.71	0.909996	762	Hugenholtz:Archaea; Cenarchaea_Cren; Unclassified; otu_14
Amb_16S_602a	140032	41.53	0.810044	767	Hugenholtz:Archaea; Thermoplasmata_Eury; E2; terrestrial_group; Unclassified; otu_122
Amb_16S_603a	143651	65.24	0.930126	697	Hugenholtz:Archaea; Cenarchaea_Cren; Unclassified; otu_14
Amb_16S_604a	141804	58.15	0.940896	640	Hugenholtz:Archaea; Cenarchaea_Cren; NRP-J; otu_25
Amb_16S_605a	140032	42.04	0.811352	767	Hugenholtz:Archaea; Thermoplasmata_Eury; E2; terrestrial_group; Unclassified; otu_122
Amb_16S_606a	148506	50.99	0.889997	705	Hugenholtz:Archaea; Cenarchaea_Cren; Unclassified; otu_14
Amb_16S_607a	141804	57.57	0.935359	637	Hugenholtz:Archaea; Cenarchaea_Cren; NRP-J; otu_25
Amb_16S_609a	115168	51.78	0.854926	762	Hugenholtz:Archaea; Cenarchaea_Cren; Unclassified; otu_14
Amb_16S_610a	54107	71.39	0.903587	765	Hugenholtz:Archaea; Cenarchaea_Cren; Unclassified; otu_14
Amb_16S_611a	141804	57.06	0.93921		640	Hugenholtz:Archaea; Cenarchaea_Cren; NRP-J; otu_25
Amb_16S_613a	190020	80.74	0.972072	768	Hugenholtz:Archaea; Cenarchaea_Cren; Cenarchaeales; SAGMA-X; SAGMA-D; Unclassified; otu_22
Amb_16S_614a	196732	64.36	0.892991	759	Hugenholtz:Archaea; Cenarchaea_Cren; Cenarchaeales; Cenarchaeum; Unclassified; otu_15
Amb_16S_615a	148506	51.58	0.896756	704	Hugenholtz:Archaea; Cenarchaea_Cren; Unclassified; otu_14
Amb_16S_616a	190020	80.29	0.959602	764	Hugenholtz:Archaea; Cenarchaea_Cren; Cenarchaeales; SAGMA-X; SAGMA-D; Unclassified; otu_22
Amb_16S_617a	104384	76.73	0.948193	765	Hugenholtz:Archaea; Cenarchaea_Cren; Unclassified; otu_14
Amb_16S_618a	54107	77.87	0.946463	763	Hugenholtz:Archaea; Cenarchaea_Cren; Unclassified; otu_14
Amb_16S_619a	190020	83.25	0.973468	768	Hugenholtz:Archaea; Cenarchaea_Cren; Cenarchaeales; SAGMA-X; SAGMA-D; Unclassified; otu_22
Amb_16S_620a	190020	80.24	0.966201	759	Hugenholtz:Archaea; Cenarchaea_Cren; Cenarchaeales; SAGMA-X; SAGMA-D; Unclassified; otu_22
Amb_16S_621a	108918	58.74	0.89677		759	Hugenholtz:Archaea; Cenarchaea_Cren; Cenarchaeales; Cenarchaeum; SB95-57; pIVWA11; otu_20
Amb_16S_622a	140032	41.36	0.809535	767	Hugenholtz:Archaea; Thermoplasmata_Eury; E2; terrestrial_group; Unclassified; otu_122
Amb_16S_623a	141804	56.94	0.946419	644	Hugenholtz:Archaea; Cenarchaea_Cren; NRP-J; otu_25
Amb_16S_624a	30678	75.42	0.943745	764	Hugenholtz:Archaea; Cenarchaea_Cren; Cenarchaeales; SAGMA-X; SAGMA-D; NRP-P; otu_23
Amb_16S_625a	54107	75.06	0.936463	764	Hugenholtz:Archaea; Cenarchaea_Cren; Unclassified; otu_14
Amb_16S_626a	190020	80.45	0.969369	768	Hugenholtz:Archaea; Cenarchaea_Cren; Cenarchaeales; SAGMA-X; SAGMA-D; Unclassified; otu_22
Amb_16S_627a	30678	65.95	0.900258	765	Hugenholtz:Archaea; Cenarchaea_Cren; Cenarchaeales; SAGMA-X; SAGMA-D; NRP-P; otu_23
Amb_16S_628a	185612	65.39	0.899561	759	Hugenholtz:Archaea; Cenarchaea_Cren; Cenarchaeales; Cenarchaeum; Unclassified; otu_15
Amb_16S_629a	148506	50.99	0.889997	705	Hugenholtz:Archaea; Cenarchaea_Cren; Unclassified; otu_14
Amb_16S_630a	115168	52.97	0.855595	741	Hugenholtz:Archaea; Cenarchaea_Cren; Unclassified; otu_14
Amb_16S_631a	190020	80.6	0.969369	768	Hugenholtz:Archaea; Cenarchaea_Cren; Cenarchaeales; SAGMA-X; SAGMA-D; Unclassified; otu_22
Amb_16S_632a	190020	82.54	0.966477	764	Hugenholtz:Archaea; Cenarchaea_Cren; Cenarchaeales; SAGMA-X; SAGMA-D; Unclassified; otu_22
Amb_16S_633a	140032	41.36	0.811047	766	Hugenholtz:Archaea; Thermoplasmata_Eury; E2; terrestrial_group; Unclassified; otu_122
Amb_16S_635a	144887	63.43	0.931667	697	Hugenholtz:Archaea; Cenarchaea_Cren; NRP-J; otu_25
Amb_16S_636a	141804	57.59	0.93921		640	Hugenholtz:Archaea; Cenarchaea_Cren; NRP-J; otu_25
Amb_16S_637a	30678	86.17	0.960866	765	Hugenholtz:Archaea; Cenarchaea_Cren; Cenarchaeales; SAGMA-X; SAGMA-D; NRP-P; otu_23
Amb_16S_638a	30678	83.07	0.956259	760	Hugenholtz:Archaea; Cenarchaea_Cren; Cenarchaeales; SAGMA-X; SAGMA-D; NRP-P; otu_23
Amb_16S_639a	185612	66.91	0.899561	759	Hugenholtz:Archaea; Cenarchaea_Cren; Cenarchaeales; Cenarchaeum; Unclassified; otu_15
Amb_16S_640a	731	37.85	0.766107	765	Hugenholtz:Archaea; Thermoplasmata_Eury; Thermoplasmatales; Aciduliprofundum; otu_137
Amb_16S_641a	143641	55.81	0.921726	640	Hugenholtz:Archaea; Cenarchaea_Cren; NRP-J; otu_25
Amb_16S_642a	190020	83.35	0.973468	768	Hugenholtz:Archaea; Cenarchaea_Cren; Cenarchaeales; SAGMA-X; SAGMA-D; Unclassified; otu_22
Amb_16S_643a	190020	83.35	0.973395	766	Hugenholtz:Archaea; Cenarchaea_Cren; Cenarchaeales; SAGMA-X; SAGMA-D; Unclassified; otu_22
Amb_16S_644a	190020	78.21	0.965299	768	Hugenholtz:Archaea; Cenarchaea_Cren; Cenarchaeales; SAGMA-X; SAGMA-D; Unclassified; otu_22
Amb_16S_645a	30678	85.14	0.962233	765	Hugenholtz:Archaea; Cenarchaea_Cren; Cenarchaeales; SAGMA-X; SAGMA-D; NRP-P; otu_23
Amb_16S_647a	185612	65.35	0.898035	759	Hugenholtz:Archaea; Cenarchaea_Cren; Cenarchaeales; Cenarchaeum; Unclassified; otu_15
Amb_16S_649a	142340	62.27	0.924981	697	Hugenholtz:Archaea; Cenarchaea_Cren; Unclassified; otu_14
Amb_16S_651a	54107	79.09	0.94655		764	Hugenholtz:Archaea; Cenarchaea_Cren; Unclassified; otu_14
Amb_16S_652a	185612	66.07	0.897933	759	Hugenholtz:Archaea; Cenarchaea_Cren; Cenarchaeales; Cenarchaeum; Unclassified; otu_15
Amb_16S_653a	119654	51.15	0.857164	771	Hugenholtz:Archaea; Cenarchaea_Cren; Unclassified; otu_14
Amb_16S_654a	185612	66.15	0.899561	759	Hugenholtz:Archaea; Cenarchaea_Cren; Cenarchaeales; Cenarchaeum; Unclassified; otu_15
Amb_16S_655a	144887	66.04	0.926929	698	Hugenholtz:Archaea; Cenarchaea_Cren; NRP-J; otu_25
Amb_16S_656a	119654	53.85	0.879126	763	Hugenholtz:Archaea; Cenarchaea_Cren; Unclassified; otu_14
Amb_16S_657a	119654	49.36	0.845566	744	Hugenholtz:Archaea; Cenarchaea_Cren; Unclassified; otu_14
Amb_16S_658a	30678	75.15	0.947204	769	Hugenholtz:Archaea; Cenarchaea_Cren; Cenarchaeales; SAGMA-X; SAGMA-D; NRP-P; otu_23
Amb_16S_659a	190020	80.38	0.963686	764	Hugenholtz:Archaea; Cenarchaea_Cren; Cenarchaeales; SAGMA-X; SAGMA-D; Unclassified; otu_22
Amb_16S_660a	140032	41.13	0.803155	767	Hugenholtz:Archaea; Thermoplasmata_Eury; E2; terrestrial_group; Unclassified; otu_122
Amb_16S_661a	185612	66.15	0.899561	759	Hugenholtz:Archaea; Cenarchaea_Cren; Cenarchaeales; Cenarchaeum; Unclassified; otu_15
Amb_16S_662a	190020	77.54	0.963802	767	Hugenholtz:Archaea; Cenarchaea_Cren; Cenarchaeales; SAGMA-X; SAGMA-D; Unclassified; otu_22
Amb_16S_663a	115168	49.88	0.844418	745	Hugenholtz:Archaea; Cenarchaea_Cren; Unclassified; otu_14
Amb_16S_664a	185612	66.15	0.899561	759	Hugenholtz:Archaea; Cenarchaea_Cren; Cenarchaeales; Cenarchaeum; Unclassified; otu_15
Amb_16S_665a	190020	82.5	0.966477	764	Hugenholtz:Archaea; Cenarchaea_Cren; Cenarchaeales; SAGMA-X; SAGMA-D; Unclassified; otu_22
Amb_16S_666a	30678	87.93	0.966346	765	Hugenholtz:Archaea; Cenarchaea_Cren; Cenarchaeales; SAGMA-X; SAGMA-D; NRP-P; otu_23
Amb_16S_668a	190020	82.88	0.972116	768	Hugenholtz:Archaea; Cenarchaea_Cren; Cenarchaeales; SAGMA-X; SAGMA-D; Unclassified; otu_22
Amb_16S_669a	30678	76.7	0.93033		765	Hugenholtz:Archaea; Cenarchaea_Cren; Cenarchaeales; SAGMA-X; SAGMA-D; NRP-P; otu_23
Amb_16S_670a	100780	79.83	0.938891	745	Hugenholtz:Archaea; Cenarchaea_Cren; Unclassified; otu_14
Amb_16S_671a	140032	41.56	0.809724	767	Hugenholtz:Archaea; Thermoplasmata_Eury; E2; terrestrial_group; Unclassified; otu_122
Amb_16S_673a	144887	60.19	0.9344		693	Hugenholtz:Archaea; Cenarchaea_Cren; NRP-J; otu_25
Amb_16S_674a	140032	42.02	0.811352	767	Hugenholtz:Archaea; Thermoplasmata_Eury; E2; terrestrial_group; Unclassified; otu_122
Amb_16S_675a	190020	80.38	0.963686	764	Hugenholtz:Archaea; Cenarchaea_Cren; Cenarchaeales; SAGMA-X; SAGMA-D; Unclassified; otu_22
Amb_16S_676a	32035	88.54	0.977203	762	Hugenholtz:Archaea; Cenarchaea_Cren; Unclassified; otu_14
Amb_16S_677a	143651	63.45	0.928644	697	Hugenholtz:Archaea; Cenarchaea_Cren; Unclassified; otu_14
Amb_16S_678a	30678	85.46	0.964965	765	Hugenholtz:Archaea; Cenarchaea_Cren; Cenarchaeales; SAGMA-X; SAGMA-D; NRP-P; otu_23
Amb_16S_679a	190020	71.45	0.938178	763	Hugenholtz:Archaea; Cenarchaea_Cren; Cenarchaeales; SAGMA-X; SAGMA-D; Unclassified; otu_22
Amb_16S_680a	30678	74.52	0.9428		768	Hugenholtz:Archaea; Cenarchaea_Cren; Cenarchaeales; SAGMA-X; SAGMA-D; NRP-P; otu_23
Amb_16S_681a	144107	67.63	0.946041	699	Hugenholtz:Archaea; Cenarchaea_Cren; Unclassified; otu_14
Amb_16S_683a	190020	80.38	0.963686	764	Hugenholtz:Archaea; Cenarchaea_Cren; Cenarchaeales; SAGMA-X; SAGMA-D; Unclassified; otu_22
Amb_16S_684a	141804	56.08	0.921508	638	Hugenholtz:Archaea; Cenarchaea_Cren; NRP-J; otu_25
Amb_16S_685a	30678	82.13	0.962407	769	Hugenholtz:Archaea; Cenarchaea_Cren; Cenarchaeales; SAGMA-X; SAGMA-D; NRP-P; otu_23
Amb_16S_686a	30678	60.21	0.893587	758	Hugenholtz:Archaea; Cenarchaea_Cren; Cenarchaeales; SAGMA-X; SAGMA-D; NRP-P; otu_23
Amb_16S_687a	185612	65.63	0.902395	757	Hugenholtz:Archaea; Cenarchaea_Cren; Cenarchaeales; Cenarchaeum; Unclassified; otu_15
Amb_16S_688a	119654	49.59	0.856699	754	Hugenholtz:Archaea; Cenarchaea_Cren; Unclassified; otu_14
Amb_16S_689a	142340	59.44	0.928542	696	Hugenholtz:Archaea; Cenarchaea_Cren; Unclassified; otu_14
Amb_16S_690a	144107	65.17	0.942466	696	Hugenholtz:Archaea; Cenarchaea_Cren; Unclassified; otu_14
Amb_16S_691a	190020	76.91	0.952451	764	Hugenholtz:Archaea; Cenarchaea_Cren; Cenarchaeales; SAGMA-X; SAGMA-D; Unclassified; otu_22
Amb_16S_692a	54107	76.79	0.94219		764	Hugenholtz:Archaea; Cenarchaea_Cren; Unclassified; otu_14
Amb_16S_694a	140032	42.02	0.811352	767	Hugenholtz:Archaea; Thermoplasmata_Eury; E2; terrestrial_group; Unclassified; otu_122
Amb_16S_695a	185612	64.99	0.902264	756	Hugenholtz:Archaea; Cenarchaea_Cren; Cenarchaeales; Cenarchaeum; Unclassified; otu_15
Amb_16S_696a	141804	58.2	0.944326	640	Hugenholtz:Archaea; Cenarchaea_Cren; NRP-J; otu_25
Amb_16S_697a	140032	41.44	0.811047	766	Hugenholtz:Archaea; Thermoplasmata_Eury; E2; terrestrial_group; Unclassified; otu_122
Amb_16S_698a	30678	73.93	0.936696	765	Hugenholtz:Archaea; Cenarchaea_Cren; Cenarchaeales; SAGMA-X; SAGMA-D; NRP-P; otu_23
Amb_16S_699a	119654	52.81	0.87369		759	Hugenholtz:Archaea; Cenarchaea_Cren; Unclassified; otu_14
Amb_16S_3851a	141804	45.2	0.871466	645	Hugenholtz:Archaea; Cenarchaea_Cren; NRP-J; otu_25
Amb_16S_3861a	142340	59.81	0.923295	693	Hugenholtz:Archaea; Cenarchaea_Cren; Unclassified; otu_14
Amb_16S_3881a	108956	52.38	0.832674	760	Hugenholtz:Archaea; Cenarchaea_Cren; Cenarchaeales; Cenarchaeum; SB95-57; Unclassified; otu_19
Amb_16S_3901a	144107	63.87	0.937888	697	Hugenholtz:Archaea; Cenarchaea_Cren; Unclassified; otu_14
Amb_16S_3911a	144887	64.8	0.947916	704	Hugenholtz:Archaea; Cenarchaea_Cren; NRP-J; otu_25
Amb_16S_3921a	138353	53.01	0.866553	760	Hugenholtz:Archaea; Cenarchaea_Cren; Cenarchaeales; Cenarchaeum; Unclassified; otu_15
Amb_16S_3941a	190020	75.71	0.946768	766	Hugenholtz:Archaea; Cenarchaea_Cren; Cenarchaeales; SAGMA-X; SAGMA-D; Unclassified; otu_22
Amb_16S_3951a	140032	38.42	0.796309	761	Hugenholtz:Archaea; Thermoplasmata_Eury; E2; terrestrial_group; Unclassified; otu_122
Amb_16S_3961a	185612	68.02	0.912278	761	Hugenholtz:Archaea; Cenarchaea_Cren; Cenarchaeales; Cenarchaeum; Unclassified; otu_15
Amb_16S_3971a	144107	65.55	0.946448	705	Hugenholtz:Archaea; Cenarchaea_Cren; Unclassified; otu_14
Amb_16S_3981a	140032	42.23	0.811352	767	Hugenholtz:Archaea; Thermoplasmata_Eury; E2; terrestrial_group; Unclassified; otu_122
Amb_16S_3991a	141804	57.92	0.940562	636	Hugenholtz:Archaea; Cenarchaea_Cren; NRP-J; otu_25
Amb_16S_4001a	141804	57.03	0.93876		635	Hugenholtz:Archaea; Cenarchaea_Cren; NRP-J; otu_25
Amb_16S_4011a	108956	56.89	0.854461	760	Hugenholtz:Archaea; Cenarchaea_Cren; Cenarchaeales; Cenarchaeum; SB95-57; Unclassified; otu_19
Amb_16S_4021a	144887	64.54	0.941085	696	Hugenholtz:Archaea; Cenarchaea_Cren; NRP-J; otu_25
Amb_16S_4031a	144887	63.93	0.938004	697	Hugenholtz:Archaea; Cenarchaea_Cren; NRP-J; otu_25
Amb_16S_4041a	190020	62.58	0.912874	767	Hugenholtz:Archaea; Cenarchaea_Cren; Cenarchaeales; SAGMA-X; SAGMA-D; Unclassified; otu_22
Amb_16S_4051a	140032	41.6	0.80769		767	Hugenholtz:Archaea; Thermoplasmata_Eury; E2; terrestrial_group; Unclassified; otu_122
Amb_16S_4061a	140032	41.36	0.811047	766	Hugenholtz:Archaea; Thermoplasmata_Eury; E2; terrestrial_group; Unclassified; otu_122
Amb_16S_4071a	74966	93.48	0.984034	765	Hugenholtz:Archaea; Cenarchaea_Cren; SCA1170; Unclassified; otu_29
Amb_16S_4081a	141804	56.58	0.935708	640	Hugenholtz:Archaea; Cenarchaea_Cren; NRP-J; otu_25
Amb_16S_4091a	30678	75.48	0.941085	765	Hugenholtz:Archaea; Cenarchaea_Cren; Cenarchaeales; SAGMA-X; SAGMA-D; NRP-P; otu_23
Amb_16S_4101a	148506	51.75	0.896756	704	Hugenholtz:Archaea; Cenarchaea_Cren; Unclassified; otu_14
Amb_16S_4111a	144887	65.78	0.943004	700	Hugenholtz:Archaea; Cenarchaea_Cren; NRP-J; otu_25
Amb_16S_4131a	30678	87.2	0.96498		765	Hugenholtz:Archaea; Cenarchaea_Cren; Cenarchaeales; SAGMA-X; SAGMA-D; NRP-P; otu_23
Amb_16S_4141a	140032	41.19	0.80769		767	Hugenholtz:Archaea; Thermoplasmata_Eury; E2; terrestrial_group; Unclassified; otu_122
Amb_16S_4151a	731	39.54	0.780903	769	Hugenholtz:Archaea; Thermoplasmata_Eury; Thermoplasmatales; Aciduliprofundum; otu_137
Amb_16S_4161a	141804	56.13	0.938934	638	Hugenholtz:Archaea; Cenarchaea_Cren; NRP-J; otu_25
Amb_16S_4171a	141804	56.06	0.929429	632	Hugenholtz:Archaea; Cenarchaea_Cren; NRP-J; otu_25
Amb_16S_4181a	143651	68.81	0.93828		697	Hugenholtz:Archaea; Cenarchaea_Cren; Unclassified; otu_14
Amb_16S_4191a	115168	48.96	0.839156	745	Hugenholtz:Archaea; Cenarchaea_Cren; Unclassified; otu_14
Amb_16S_4201a	148506	52.25	0.889925	705	Hugenholtz:Archaea; Cenarchaea_Cren; Unclassified; otu_14
Amb_16S_4211a	30678	87.38	0.963541	764	Hugenholtz:Archaea; Cenarchaea_Cren; Cenarchaeales; SAGMA-X; SAGMA-D; NRP-P; otu_23
Amb_16S_4221a	190020	82.54	0.972131	768	Hugenholtz:Archaea; Cenarchaea_Cren; Cenarchaeales; SAGMA-X; SAGMA-D; Unclassified; otu_22
Amb_16S_4231a	30678	87.25	0.963541	764	Hugenholtz:Archaea; Cenarchaea_Cren; Cenarchaeales; SAGMA-X; SAGMA-D; NRP-P; otu_23
Amb_16S_4241a	196732	64.42	0.894474	758	Hugenholtz:Archaea; Cenarchaea_Cren; Cenarchaeales; Cenarchaeum; Unclassified; otu_15
Amb_16S_4251a	190020	70.33	0.933862	763	Hugenholtz:Archaea; Cenarchaea_Cren; Cenarchaeales; SAGMA-X; SAGMA-D; Unclassified; otu_22
Amb_16S_4261a	115209	51.62	0.847412	760	Hugenholtz:Archaea; Cenarchaea_Cren; Unclassified; otu_14
Amb_16S_4271a	144887	65.81	0.941347	698	Hugenholtz:Archaea; Cenarchaea_Cren; NRP-J; otu_25
Amb_16S_4281a	54107	50.44	0.822238	734	Hugenholtz:Archaea; Cenarchaea_Cren; Unclassified; otu_14
Amb_16S_4291a	142340	62.06	0.939341	695	Hugenholtz:Archaea; Cenarchaea_Cren; Unclassified; otu_14
Amb_16S_4301a	140032	42.28	0.816585	768	Hugenholtz:Archaea; Thermoplasmata_Eury; E2; terrestrial_group; Unclassified; otu_122
Amb_16S_4311	190020	82.72	0.971912	763	Hugenholtz:Archaea; Cenarchaea_Cren; Cenarchaeales; SAGMA-X; SAGMA-D; Unclassified; otu_22
Amb_16S_4321a	190020	80.5	0.963686	764	Hugenholtz:Archaea; Cenarchaea_Cren; Cenarchaeales; SAGMA-X; SAGMA-D; Unclassified; otu_22
Amb_16S_4331a	141804	56.26	0.931086	648	Hugenholtz:Archaea; Cenarchaea_Cren; NRP-J; otu_25
Amb_16S_4341a	54107	78.38	0.945097	764	Hugenholtz:Archaea; Cenarchaea_Cren; Unclassified; otu_14
Amb_16S_4351a	54107	69.96	0.921493	764	Hugenholtz:Archaea; Cenarchaea_Cren; Unclassified; otu_14
Amb_16S_4361a	143651	61.83	0.93626		696	Hugenholtz:Archaea; Cenarchaea_Cren; Unclassified; otu_14
Amb_16S_4371a	185612	66.39	0.899401	758	Hugenholtz:Archaea; Cenarchaea_Cren; Cenarchaeales; Cenarchaeum; Unclassified; otu_15
Amb_16S_4381a	190020	79.29	0.962247	763	Hugenholtz:Archaea; Cenarchaea_Cren; Cenarchaeales; SAGMA-X; SAGMA-D; Unclassified; otu_22
Amb_16S_4391a	144107	60.98	0.921537	694	Hugenholtz:Archaea; Cenarchaea_Cren; Unclassified; otu_14
Amb_16S_4401a	54107	78.54	0.945053	763	Hugenholtz:Archaea; Cenarchaea_Cren; Unclassified; otu_14
Amb_16S_4411a	30678	75.48	0.941085	765	Hugenholtz:Archaea; Cenarchaea_Cren; Cenarchaeales; SAGMA-X; SAGMA-D; NRP-P; otu_23
Amb_16S_4421a	190020	80.17	0.963672	764	Hugenholtz:Archaea; Cenarchaea_Cren; Cenarchaeales; SAGMA-X; SAGMA-D; Unclassified; otu_22
Amb_16S_4431a	185378	62.35	0.890215	759	Hugenholtz:Archaea; Cenarchaea_Cren; Cenarchaeales; Cenarchaeum; PS7ARC37; otu_18
Amb_16S_4441a	30678	74.97	0.948527	768	Hugenholtz:Archaea; Cenarchaea_Cren; Cenarchaeales; SAGMA-X; SAGMA-D; NRP-P; otu_23
Amb_16S_4461a	148506	56.84	0.915185	721	Hugenholtz:Archaea; Cenarchaea_Cren; Unclassified; otu_14
Amb_16S_4471a	190020	81.43	0.970648	767	Hugenholtz:Archaea; Cenarchaea_Cren; Cenarchaeales; SAGMA-X; SAGMA-D; Unclassified; otu_22
Amb_16S_4481a	185612	65.5	0.89693		761	Hugenholtz:Archaea; Cenarchaea_Cren; Cenarchaeales; Cenarchaeum; Unclassified; otu_15
Amb_16S_4491a	141804	54.58	0.93985		647	Hugenholtz:Archaea; Cenarchaea_Cren; NRP-J; otu_25
Amb_16S_4501a	104689	67.9	0.915418	761	Hugenholtz:Archaea; Cenarchaea_Cren; Unclassified; otu_14
Amb_16S_4511a	30678	88.59	0.967727	765	Hugenholtz:Archaea; Cenarchaea_Cren; Cenarchaeales; SAGMA-X; SAGMA-D; NRP-P; otu_23
Amb_16S_4521a	141804	51.23	0.904154	620	Hugenholtz:Archaea; Cenarchaea_Cren; NRP-J; otu_25
Amb_16S_4531a	185612	64.99	0.901756	762	Hugenholtz:Archaea; Cenarchaea_Cren; Cenarchaeales; Cenarchaeum; Unclassified; otu_15
Amb_16S_4541a	190020	82.02	0.972087	767	Hugenholtz:Archaea; Cenarchaea_Cren; Cenarchaeales; SAGMA-X; SAGMA-D; Unclassified; otu_22
